Max,min,Mean,Std. deviation,Skewness,Kurtosis,Energy,Max / min,Max - min,SD / mean,Max - min sqrd,person
0.2071782305,-0.1305317026,-39.062660441360755,0.036458082288092386,0.19137304046732495,6.016017905456451,0.3402730916160806,-1.5871870692966814,0.33770993309999997,-0.0009333230731383938,0.11404799891440645,1
0.18725747969999998,-0.1270558228,390.6252193453322,0.036563725293638674,0.7746590823450353,4.636947275508759,0.3422479378812604,-1.47382052686215,0.3143133025,9.360308419133204e-05,0.09879285212845651,1
0.19651428420000003,-0.141511354,273.43772591222756,0.036386578820220054,0.6060176914668328,4.995705438598151,0.3389396782694622,-1.3886820996709566,0.33802563820000003,0.00013307080688602569,0.11426133208051732,1
0.1913219074,-0.13648753689999998,-429.6874772766364,0.03584786481674996,0.27679084917607083,5.37699226521544,0.3289777694515148,-1.4017536820242817,0.3278094443,-8.342776253093083e-05,0.10745903177227478,1
0.1782926605,-0.1394027518,195.3124890551744,0.03871604879976006,0.259760462666066,3.815090310071719,0.3837267032743432,-1.2789751866289916,0.3176954123,0.0001982261809628725,0.10093037499646698,1
0.1745699604,-0.1375070916,195.3125486862939,0.03834153738174357,-0.042173155980581065,3.8350563687952697,0.3763388131316836,-1.2695342354255714,0.312077052,0.00019630862245992593,0.09739208638501072,1
0.1479257317,-0.1473586748,-117.1874988541155,0.036973833785359664,-0.14113934594145935,3.4147619593495193,0.3499684825055754,-1.0038481406050213,0.2952844065,-0.0003155100513868607,0.08719288072205723,1
0.1671011527,-0.14476165970000002,156.24999937565582,0.03823551558358967,-0.17627060175379178,3.641047708091534,0.3742603908973897,-1.1543191273593831,0.3118628124,0.00024470730071277596,0.0972584137580376,1
0.1559849508,-0.142017046,-78.12507964773813,0.04014141396121528,0.14598332989118049,3.01812255349453,0.4125012773902464,-1.0983537201583533,0.2980019968,-0.0005138095748792936,0.08880519009678721,1
0.1500954199,-0.1311962829,39.062549310638076,0.03820246253818491,0.15863192843428628,3.1413424740481,0.373613604859244,-1.144052381532831,0.2812917028,0.0009779818064199171,0.07912502206412352,1
0.1495691208,-0.1533961909,78.12505796369467,0.03735450380697246,-0.6495316656563068,3.9929787738041123,0.3572118923942707,-0.9750510747526,0.3029653117,0.00047813729398231474,0.09178798009347816,1
0.1273901411,-0.1520377051,234.37492316933165,0.038578298106564074,-0.44296463543247966,3.321863339832709,0.38100098170852514,-0.8378851878631782,0.2794278462,0.0001646007925459327,0.07807992123197086,1
0.1413521405,-0.1456609428,78.12496851701545,0.04004713166995398,-0.0033400467041980984,3.0587486994053963,0.4105658252776017,-0.9704189591446198,0.28701308329999997,0.000512603491945495,0.08237650998537273,1
0.1397566364,-0.1442272215,156.24992348150374,0.039465846978365623,0.059924395663703,2.922855375951336,0.39873358789626134,-0.9690031808593081,0.2839838579,0.0002525815443553637,0.0806468315477674,1
0.14941597,-0.14393508060000001,39.062717361974805,0.04142289411518853,0.3273142315785418,2.6555758090133335,0.4392591761607986,-1.0380788990227585,0.2933510506,0.0010604201886761522,0.08605483888812376,1
0.1346371271,-0.146014788,-273.4374196251138,0.04049027581300853,0.02333585635575187,2.5829918314230262,0.41970238346585675,-0.9220787082196086,0.2806519151,-0.0001480787664999224,0.0787654974492976,1
0.145234573,-0.1447214114,-156.24983810058265,0.038573749499543154,-0.07904275346606449,3.0744584193796056,0.3809111425160972,-1.0035458581770023,0.28995598440000003,-0.00024687225259530885,0.08407447288937306,1
0.14588603279999998,-0.1484946105,7.589415207398531e-05,0.04071908575457763,0.24164361027321146,2.7802377852369142,0.42445924984029376,-0.9824331826507601,0.2943806433,536.5246813072329,0.08665996314972185,1
0.1183189953,-0.1536222566,156.2500075071721,0.038845664107028804,-0.43987209852547565,2.902141958934176,0.3863003186985231,-0.7701943580224689,0.2719412519,0.0002486122383401852,0.07395204448493926,1
0.1290767652,-0.1424583987,273.4374724799697,0.039628026972049195,-0.016643569752889976,2.7836620593495187,0.40201741355454934,-0.9060663771170131,0.2715351639,0.00014492537036946205,0.07373134523419986,1
0.1299470235,-0.1569759702,156.24971477258555,0.041479921369819275,0.1458103997874305,2.7898890300771075,0.4404694724726757,-0.8278147498272318,0.2869229937,0.00026547198137411926,0.08232480431377025,1
0.1195742958,-0.1450045839,117.18749478835736,0.038294529693967065,0.026759218059167988,2.73774953528324,0.37541657714742427,-0.8246242469304447,0.2645788797,0.000326780001254636,0.07000198358330707,1
0.1213769049,-0.1341673759,-117.18700554212703,0.038341035119946715,0.6708408258360858,2.0754063531928875,0.37632895336166067,-0.904667800840547,0.2555442808,-0.0003271782135107435,0.06530287944958926,1
0.1072828105,-0.1310575899,-78.12497664853174,0.03619992247588324,-0.4542653425069768,2.721800950376954,0.33547120313854867,-0.8185928841043033,0.23834040039999999,-0.0004633591461887953,0.056806146462832316,1
0.1169121156,-0.1258808184,-351.5624802993139,0.03546418626274462,0.14607881705095152,2.1205827269182054,0.3219733778633329,-0.9287524269861277,0.24279293400000002,-0.00010087591324464162,0.05894840880032837,1
0.1384296181,-0.107552848,-39.06250797543024,0.03453042556573015,0.1311969700098933,2.925485825719087,0.30524167417611014,-1.287084634895024,0.24598246610000002,-0.0008839787139998612,0.06050737362863766,1
0.1314834933,-0.1241670919,-39.06256049147298,0.0354423028602996,0.025074225481695845,2.5179914784371817,0.3215761490025477,-1.0589238363244617,0.2556505852,-0.0009073215481621167,0.06535722171310246,1
0.1559045134,-0.1079317534,156.25003037706168,0.031470415943096304,0.24484015644808527,4.645640691283443,0.25353909238566147,-1.4444730905298162,0.2638362668,0.0002014106228789337,0.06960957567896078,1
0.17525763870000002,-0.09941302789999999,-39.0625167845729,0.03116131296974141,0.7492228195394072,4.819137111746363,0.24858302105553265,-1.762924260553581,0.2746706666,-0.0007977292692530262,0.07544397509048836,1
0.2008430903,-0.09579330960000002,156.24991534998745,0.03416411037136963,1.1070216181647152,5.526220366790646,0.2987997279915844,-2.096629619945817,0.2966363999,0.00021865042483283734,0.08799315374563273,1
0.18660473989999998,-0.1009544726,-273.43743182238825,0.032972291058780745,1.157255761455108,4.743009989203703,0.2783160262822279,-1.8484048808749856,0.2875592125,-0.00012058440879520092,0.08269030069362016,1
0.22046142510000002,-0.0914926135,-2.261577969168982e-05,0.03220440971256483,1.2166549808984513,9.456904821886114,0.26550374526329357,-2.4096090019332546,0.31195403860000004,-1423.9796350863091,0.09731532219885032,1
0.18500028010000003,-0.09852993550000001,-39.06275801955628,0.03522886678789775,1.1498212653480595,3.9615942231402927,0.31771470212081787,-1.8776048026541132,0.2835302156,-0.0009018530327597673,0.0803893831581825,1
0.2370176174,-0.09241994220000001,39.06221591847003,0.03309950030259581,2.016060103441869,11.178463178051569,0.28046769159207446,-2.5645722314680257,0.3294375596,0.0008473533701129631,0.10852910567520355,1
0.2112461808,-0.0948774719,312.4999526727193,0.03108247170296916,0.9551065556323836,9.6958502342449,0.2473267320744649,-2.2265157004041125,0.30612365269999997,9.946392451304395e-05,0.0937116907423902,1
0.2160860048,-0.1021131301,39.06253711336363,0.03301250939228608,1.366913085950558,8.573251318638297,0.27899539875219875,-2.1161431893076403,0.3181991349,0.0008451194374927638,0.1012506894511084,1
0.22349622019999998,-0.0944506109,-429.6874996383062,0.03263281195924423,1.5882511273579614,10.44396995949514,0.2726145065900526,-2.3662760682048694,0.3179468311,-7.594545335089624e-05,0.10109018740653192,1
0.23078464969999998,-0.10332118380000001,117.18738907864554,0.033669891562670314,1.7449072478348386,10.59102214293723,0.29021736904754636,-2.233662461192203,0.3341058335,0.0002873166799549919,0.11162670797872973,1
0.24680451620000002,-0.1227350948,-351.5623759448548,0.03471098893043567,1.8190821050683914,11.880609721130128,0.30844230464737993,-2.010871597909093,0.369539611,-9.873351446424503e-05,0.13655952409803132,1
0.2040246577,-0.1143504385,39.062344667478015,0.032357520173651164,1.0878542866311263,9.345089644761513,0.26803433261778997,-1.7842052936246502,0.3183750962,0.0008283558104127563,0.10136270188035924,1
0.2244224604,-0.1215306035,195.31275434589347,0.03348244714963164,1.4653849756807462,10.173294489434824,0.28699501238473624,-1.8466333082925899,0.3459530639,0.00017142990616135162,0.1196835224217975,1
0.2479102762,-0.1287629446,156.24989095543856,0.034883152440571566,2.009171349277155,12.937977510268691,0.3115095869931913,-1.9253231352399498,0.3766732208,0.0002232523314241545,0.14188271526784554,1
0.2178394681,-0.1321178017,-117.1875966864209,0.032362907847779294,1.32412795491639,11.009231522551616,0.2681235979171469,-1.6488275258670155,0.34995726979999997,-0.0002761632524504988,0.12247009068586998,1
0.1983137376,-0.1369134908,-195.31244839759293,0.0326859101735383,0.6234805588760235,8.94652228811549,0.2735023933113891,-1.4484601659137597,0.3352272284,-0.00016735190430361289,0.11237729466074578,1
0.20431666899999998,-0.12604342970000001,117.18738704576647,0.03230749193506521,1.1964329690817166,10.869529697774837,0.2672061529943819,-1.6210021378052042,0.3303600987,0.0002756908635777314,0.10913779481307374,1
0.19897951120000001,-0.132555211,117.18746971618212,0.03072606377836373,1.2222256016739035,11.699772838930341,0.24168729479989137,-1.5011066686770995,0.3315347222,0.00026219581199918036,0.10991527202423118,1
0.1963354955,-0.1479971607,-7.386127300057499e-05,0.03244537568114644,0.828187311853281,8.767739019493181,0.26949181519122667,-1.3266166362338871,0.3443326562,-439.2745259196097,0.11856497812574739,1
0.1877231232,-0.1502365189,39.06259911617537,0.03186536525125875,0.8148205589960817,10.220550004717445,0.25994278466460896,-1.2495172583501601,0.3379596421,0.0008157512805660612,0.1142167196883601,1
0.1428828641,-0.119123609,-273.4370022072774,0.030274886567648884,0.8232372445326979,5.646732695569169,0.2346416017111057,-1.1994504305187732,0.2620064731,-0.00011071978672695943,0.06864739194630104,1
0.16148882539999998,-0.1399631633,-78.12505608963428,0.028357947095430377,0.5109947023701824,9.318535765052674,0.2058683298476104,-1.1537951957677708,0.3014519887,-0.0003629814622199412,0.09087330149118493,1
0.1789417015,-0.1269205334,-117.1874378677433,0.029287526413910685,1.1780674380801297,11.498073287614462,0.21958635608205215,-1.4098719624511127,0.3058622349,-0.00024992035790529296,0.09355170673802277,1
0.1495033587,-0.12107369130000001,-195.31223562291657,0.028304763510387503,0.974747412345239,8.927618157252,0.20509686716901476,-1.234812923391888,0.27057705,-0.0001449205853392342,0.07321193998670249,1
0.1601447844,-0.127265937,351.5625323918402,0.026911481269256684,-0.058250544510481284,9.81887846141196,0.18540232297102177,-1.2583475843972296,0.2874107214,7.65482063352019e-05,0.08260492277566843,1
